,game_id,description,assist,player,result,periodTime,totalTime,xx,yy,sector_id
623,24453,2 punti sbagliato,,Diego Flaccadori,missed,23,1823,525,616,2
624,24453,2 punti sbagliato,,Nicolò Melli,missed,54,1854,765,224,0
625,24453,2 punti segnato,,Shabazz Napier,made,84,1884,795,252,0
626,24453,2 punti segnato,,Shabazz Napier,made,115,1915,660,224,0
627,24453,2 punti segnato,Shabazz Napier,Nikola Mirotic,made,152,1952,720,196,0
628,24453,3 punti sbagliato,,Nikola Mirotic,missed,177,1977,1350,588,7
629,24453,2 punti segnato,,Shabazz Napier,made,209,2009,720,196,0
630,24453,3 punti sbagliato,,Shabazz Napier,missed,250,2050,855,952,7
631,24453,2 punti segnato,,Shabazz Napier,made,352,2152,750,448,2
632,24453,2 punti sbagliato,,Nicolò Melli,missed,406,2206,390,532,2
633,24453,2 punti sbagliato,,Shavon Shields,missed,471,2271,975,560,3
634,24453,2 punti segnato,,Shavon Shields,made,517,2317,840,252,0
635,24453,2 punti sbagliato,,Shabazz Napier,missed,543,2343,885,728,3
636,24453,2 punti sbagliato,,Shavon Shields,missed,583,2383,960,308,3
637,24454,3 punti sbagliato,,Nikola Mirotic,missed,43,43,1230,700,7
638,24454,2 punti segnato,,Stefano Tonut,made,87,87,615,252,0
639,24454,2 punti sbagliato,,Nicolò Melli,missed,141,141,645,196,0
640,24454,2 punti segnato,,Nikola Mirotic,made,220,220,855,252,0
641,24454,3 punti sbagliato,,Nikola Mirotic,missed,279,279,360,924,6
642,24454,3 punti sbagliato,,Shabazz Napier,missed,292,292,630,980,6
643,24454,2 punti segnato,Nicolò Melli,Stefano Tonut,made,314,314,750,336,0
644,24454,3 punti segnato,,Stefano Tonut,made,333,333,930,868,7
645,24454,2 punti sbagliato,,Diego Flaccadori,missed,365,365,1050,644,3
646,24454,2 punti sbagliato,,Shavon Shields,missed,402,402,690,280,0
647,24454,2 punti sbagliato,,Diego Flaccadori,missed,431,431,525,616,2
648,24454,3 punti sbagliato,,Shavon Shields,missed,486,486,1275,644,7
649,24454,3 punti segnato,Shavon Shields,Diego Flaccadori,made,540,540,195,672,6
650,24454,2 punti segnato,,Johannes Voigtmann,made,582,582,510,336,2
651,24454,3 punti sbagliato,,Johannes Voigtmann,missed,42,642,1230,700,7
652,24454,2 punti segnato,,Devon Hall,made,77,677,705,252,0
653,24454,2 punti segnato,Stefano Tonut,Johannes Voigtmann,made,113,713,780,252,0
654,24454,2 punti sbagliato,,Stefano Tonut,missed,153,753,735,364,0
655,24454,2 punti segnato,Shabazz Napier,Nicolò Melli,made,179,779,855,224,0
656,24454,3 punti segnato,Shabazz Napier,Nicolò Melli,made,261,861,180,756,6
657,24454,3 punti segnato,Shavon Shields,Shabazz Napier,made,317,917,360,1064,6
658,24454,2 punti segnato,Nicolò Melli,Nikola Mirotic,made,355,955,1245,504,3
659,24454,2 punti segnato,Shabazz Napier,Nikola Mirotic,made,392,992,660,252,0
660,24454,2 punti sbagliato,,Devon Hall,missed,486,1086,1005,280,4
661,24454,2 punti segnato,,Nikola Mirotic,made,486,1086,1005,280,4
662,24454,3 punti sbagliato,,Devon Hall,missed,524,1124,1005,840,7
663,24454,3 punti sbagliato,,Nikola Mirotic,missed,567,1167,375,980,6
664,24454,3 punti sbagliato,,Stefano Tonut,missed,33,1233,1455,252,8
665,24454,3 punti segnato,Shabazz Napier,Nikola Mirotic,made,39,1239,525,840,6
666,24454,3 punti segnato,Stefano Tonut,Nicolò Melli,made,83,1283,45,196,5
667,24454,2 punti sbagliato,,Nicolò Melli,missed,124,1324,780,728,3
668,24454,2 punti sbagliato,,Nicolò Melli,missed,170,1370,1080,336,4
669,24454,2 punti sbagliato,,Nikola Mirotic,missed,263,1463,825,252,0
670,24454,2 punti sbagliato,,Shavon Shields,missed,300,1500,915,336,0
671,24454,2 punti sbagliato,,Nikola Mirotic,missed,323,1523,555,224,0
672,24454,3 punti segnato,Diego Flaccadori,Shavon Shields,made,359,1559,225,728,6
673,24454,2 punti segnato,Shavon Shields,Kyle Hines,made,404,1604,840,224,0
674,24454,3 punti sbagliato,,Johannes Voigtmann,missed,437,1637,1350,560,7
675,24454,2 punti segnato,,Diego Flaccadori,made,470,1670,645,252,0
676,24454,2 punti sbagliato,,Johannes Voigtmann,missed,505,1705,705,308,0
677,24454,2 punti sbagliato,,Johannes Voigtmann,missed,547,1747,765,420,3
678,24454,3 punti segnato,,Shavon Shields,made,587,1787,765,1036,7
679,24454,3 punti sbagliato,,Devon Hall,missed,136,1936,1140,868,7
680,24454,3 punti segnato,Devon Hall,Nikola Mirotic,made,280,2080,90,504,5
681,24454,2 punti segnato,,Devon Hall,made,344,2144,690,224,0
682,24454,3 punti sbagliato,,Nicolò Melli,missed,488,2288,1440,364,8
683,24454,2 punti segnato,Shavon Shields,Diego Flaccadori,made,564,2364,675,168,0
