,game_id,description,assist,player,result,periodTime,totalTime,xx,yy,sector_id
284,Milano Brescia game 2,3 punti segnato,Miro Bilan,Amedeo Della Valle,made,262,1462,45,252,5
285,Milano Brescia game 2,2 punti segnato,,Semaj Christon,made,307,1507,675,196,0
286,Milano Brescia game 2,3 punti sbagliato,,C.J. Massinburg,missed,361,1561,225,784,6
287,Milano Brescia game 2,2 punti segnato,Amedeo Della Valle,Semaj Christon,made,379,1579,705,224,0
288,Milano Brescia game 2,2 punti sbagliato,,Michael Cobbins,missed,380,1580,795,252,0
289,Milano Brescia game 2,2 punti segnato,Jason Burnell,Michael Cobbins,made,416,1616,675,308,0
290,Milano Brescia game 2,2 punti segnato,,Jason Burnell,made,460,1660,675,420,2
291,Milano Brescia game 2,2 punti sbagliato,,Jason Burnell,missed,499,1699,945,420,3
292,Milano Brescia game 2,3 punti sbagliato,,Amedeo Della Valle,missed,522,1722,225,728,6
293,Milano Brescia game 2,2 punti segnato,,John Petrucelli,made,574,1774,510,644,2
294,Milano Brescia game 2,2 punti segnato,Jason Burnell,Michael Cobbins,made,29,1829,765,420,3
295,Milano Brescia game 2,2 punti segnato,Michael Cobbins,John Petrucelli,made,65,1865,675,280,0
296,Milano Brescia game 2,2 punti sbagliato,,Jason Burnell,missed,148,1948,405,476,2
297,Milano Brescia game 2,3 punti segnato,,C.J. Massinburg,made,154,1954,285,756,6
298,Milano Brescia game 2,3 punti sbagliato,,C.J. Massinburg,missed,188,1988,45,252,5
299,Milano Brescia game 2,3 punti segnato,,John Petrucelli,made,276,2076,1080,840,7
300,Milano Brescia game 2,2 punti sbagliato,,John Petrucelli,missed,341,2141,795,224,0
301,Milano Brescia game 2,2 punti segnato,,C.J. Massinburg,made,341,2141,795,224,0
302,Milano Brescia game 2,2 punti sbagliato,,Amedeo Della Valle,missed,390,2190,585,308,0
303,Milano Brescia game 2,2 punti sbagliato,,Jason Burnell,missed,402,2202,825,252,0
304,Milano Brescia game 2,3 punti segnato,,John Petrucelli,made,442,2242,30,196,5
305,Milano Brescia game 2,3 punti sbagliato,,Amedeo Della Valle,missed,480,2280,45,364,5
306,Milano Brescia game 2,3 punti sbagliato,,Miro Bilan,missed,539,2339,450,868,6
307,Milano Brescia game 2,3 punti sbagliato,,C.J. Massinburg,missed,586,2386,1170,756,7
308,Milano Brescia game 3,3 punti sbagliato,,John Petrucelli,missed,16,16,1320,588,7
309,Milano Brescia game 3,3 punti segnato,John Petrucelli,David Reginald Cournooh,made,86,86,375,812,6
310,Milano Brescia game 3,2 punti segnato,,Amedeo Della Valle,made,112,112,735,588,2
311,Milano Brescia game 3,3 punti segnato,,David Reginald Cournooh,made,178,178,1125,784,7
312,Milano Brescia game 3,3 punti sbagliato,,Amedeo Della Valle,missed,221,221,585,924,6
313,Milano Brescia game 3,3 punti segnato,Miro Bilan,Amedeo Della Valle,made,255,255,225,672,6
314,Milano Brescia game 3,3 punti segnato,Amedeo Della Valle,Kenny Gabriel,made,311,311,135,560,6
315,Milano Brescia game 3,3 punti sbagliato,,Kenny Gabriel,missed,349,349,300,728,6
316,Milano Brescia game 3,2 punti sbagliato,,John Petrucelli,missed,412,412,600,616,2
317,Milano Brescia game 3,2 punti sbagliato,,Jason Burnell,missed,445,445,435,588,2
318,Milano Brescia game 3,2 punti sbagliato,,Jason Burnell,missed,470,470,660,224,0
319,Milano Brescia game 3,3 punti sbagliato,,Amedeo Della Valle,missed,514,514,780,1064,7
320,Milano Brescia game 3,3 punti sbagliato,,Jason Burnell,missed,531,531,960,868,7
321,Milano Brescia game 3,3 punti segnato,,C.J. Massinburg,made,538,538,45,336,5
322,Milano Brescia game 3,2 punti sbagliato,,C.J. Massinburg,missed,600,600,840,308,0
323,Milano Brescia game 3,2 punti sbagliato,,Jason Burnell,missed,600,600,840,308,0
324,Milano Brescia game 3,2 punti sbagliato,,Jason Burnell,missed,600,600,840,308,0
325,Milano Brescia game 3,3 punti sbagliato,,John Petrucelli,missed,10,610,90,504,5
326,Milano Brescia game 3,2 punti segnato,,C.J. Massinburg,made,48,648,855,476,3
327,Milano Brescia game 3,2 punti sbagliato,,C.J. Massinburg,missed,90,690,675,252,0
328,Milano Brescia game 3,2 punti segnato,David Reginald Cournooh,Nicola Akele,made,112,712,1155,280,4
329,Milano Brescia game 3,3 punti segnato,C.J. Massinburg,Nicola Akele,made,154,754,1035,840,7
330,Milano Brescia game 3,3 punti sbagliato,,Nicola Akele,missed,192,792,135,616,6
331,Milano Brescia game 3,2 punti segnato,C.J. Massinburg,Jason Burnell,made,205,805,735,308,0
332,Milano Brescia game 3,2 punti segnato,,C.J. Massinburg,made,270,870,615,308,0
333,Milano Brescia game 3,3 punti sbagliato,,David Reginald Cournooh,missed,294,894,1455,168,8
334,Milano Brescia game 3,2 punti segnato,,David Reginald Cournooh,made,303,903,705,196,0
335,Milano Brescia game 3,2 punti sbagliato,,Jason Burnell,missed,333,933,660,448,2
336,Milano Brescia game 3,2 punti segnato,Amedeo Della Valle,Kenny Gabriel,made,375,975,165,224,1
337,Milano Brescia game 3,3 punti sbagliato,,Amedeo Della Valle,missed,408,1008,345,784,6
338,Milano Brescia game 3,3 punti sbagliato,,C.J. Massinburg,missed,435,1035,390,840,6
339,Milano Brescia game 3,2 punti sbagliato,,Jason Burnell,missed,469,1069,705,504,2
340,Milano Brescia game 3,2 punti segnato,,C.J. Massinburg,made,532,1132,1005,168,4
341,Milano Brescia game 3,2 punti sbagliato,,Jason Burnell,missed,562,1162,870,336,0
342,Milano Brescia game 3,3 punti sbagliato,,John Petrucelli,missed,598,1198,195,672,6
343,Milano Brescia game 3,2 punti segnato,Amedeo Della Valle,Miro Bilan,made,29,1229,525,196,0
344,Milano Brescia game 3,2 punti segnato,Amedeo Della Valle,David Reginald Cournooh,made,117,1317,705,140,0
345,Milano Brescia game 3,2 punti segnato,,Miro Bilan,made,222,1422,780,168,0
346,Milano Brescia game 3,3 punti segnato,Miro Bilan,John Petrucelli,made,261,1461,195,644,6
347,Milano Brescia game 3,2 punti segnato,,Miro Bilan,made,309,1509,765,196,0
348,Milano Brescia game 3,3 punti segnato,C.J. Massinburg,Kenny Gabriel,made,360,1560,45,112,5
349,Milano Brescia game 3,3 punti sbagliato,,C.J. Massinburg,missed,395,1595,825,868,7
350,Milano Brescia game 3,2 punti sbagliato,,Amedeo Della Valle,missed,446,1646,675,224,0
351,Milano Brescia game 3,2 punti segnato,John Petrucelli,Michael Cobbins,made,479,1679,825,196,0
352,Milano Brescia game 3,2 punti segnato,Amedeo Della Valle,John Petrucelli,made,509,1709,720,140,0
353,Milano Brescia game 3,2 punti segnato,Amedeo Della Valle,Michael Cobbins,made,543,1743,750,364,0
354,Milano Brescia game 3,2 punti sbagliato,,Nicola Akele,missed,592,1792,390,392,2
355,Milano Brescia game 3,3 punti sbagliato,,John Petrucelli,missed,19,1819,270,728,6
356,Milano Brescia game 3,2 punti segnato,,Jason Burnell,made,80,1880,960,336,3
357,Milano Brescia game 3,3 punti sbagliato,,Amedeo Della Valle,missed,132,1932,210,644,6
358,Milano Brescia game 3,2 punti sbagliato,,Jason Burnell,missed,171,1971,915,364,3
359,Milano Brescia game 3,2 punti segnato,Amedeo Della Valle,Kenny Gabriel,made,224,2024,1215,224,4
360,Milano Brescia game 3,3 punti segnato,,C.J. Massinburg,made,259,2059,495,840,6
361,Milano Brescia game 3,2 punti sbagliato,,C.J. Massinburg,missed,310,2110,720,252,0
362,Milano Brescia game 3,2 punti sbagliato,,Miro Bilan,missed,310,2110,1035,448,3
363,Milano Brescia game 3,3 punti segnato,,C.J. Massinburg,made,369,2169,360,868,6
364,Milano Brescia game 3,2 punti sbagliato,,C.J. Massinburg,missed,428,2228,915,196,0
365,Milano Brescia game 3,2 punti segnato,,Miro Bilan,made,459,2259,720,112,0
366,Milano Brescia game 3,2 punti segnato,,David Reginald Cournooh,made,484,2284,825,168,0
367,Milano Brescia game 3,3 punti segnato,Amedeo Della Valle,Kenny Gabriel,made,524,2324,720,896,6
368,Milano Brescia game 3,3 punti segnato,,C.J. Massinburg,made,568,2368,1050,812,7
