,description,assist,player,result,periodTime,totalTime,xx,yy,sector_id
666,2 punti sbagliato,,Angelo Del Chiaro,missed,592,1192,495.0,308.0,2
667,3 punti sbagliato,,Carl Wheatle,missed,599,1199,390.0,1176.0,6
668,2 punti sbagliato,,Charlie Edward Moore,missed,44,1244,630.0,616.0,2
669,3 punti sbagliato,,Payton Terrell Willis,missed,77,1277,405.0,840.0,6
670,3 punti sbagliato,,Lorenzo Saccaggi,missed,100,1300,45.0,252.0,5
671,2 punti segnato,,Charlie Edward Moore,made,121,1321,840.0,224.0,0
672,2 punti segnato,,Payton Terrell Willis,made,160,1360,675.0,112.0,0
673,2 punti segnato,,Charlie Edward Moore,made,193,1393,810.0,224.0,0
674,2 punti segnato,,Charlie Edward Moore,made,223,1423,900.0,140.0,0
675,3 punti segnato,,Charlie Edward Moore,made,246,1446,945.0,924.0,7
676,2 punti segnato,,Lorenzo Saccaggi,made,277,1477,900.0,196.0,0
677,3 punti sbagliato,,Charlie Edward Moore,missed,332,1532,165.0,644.0,6
678,3 punti sbagliato,,Carl Wheatle,missed,362,1562,225.0,728.0,6
679,3 punti segnato,Gianluca Della Rosa,Payton Terrell Willis,made,387,1587,165.0,588.0,6
680,2 punti segnato,,Gerry Blakes,made,387,1587,645.0,140.0,0
681,2 punti sbagliato,,Gerry Blakes,missed,458,1658,585.0,560.0,2
682,3 punti sbagliato,,Payton Terrell Willis,missed,531,1731,75.0,588.0,6
683,2 punti segnato,,Carl Wheatle,made,551,1751,615.0,140.0,0
684,2 punti sbagliato,,Charlie Edward Moore,missed,597,1797,570.0,252.0,0
685,2 punti sbagliato,,Gerry Blakes,missed,34,1834,495.0,336.0,2
686,3 punti segnato,Payton Terrell Willis,Gianluca Della Rosa,made,64,1864,390.0,840.0,6
687,2 punti segnato,Gerry Blakes,Angelo Del Chiaro,made,92,1892,930.0,140.0,0
688,3 punti sbagliato,,Gianluca Della Rosa,missed,127,1927,1155.0,1064.0,7
689,3 punti sbagliato,,Gianluca Della Rosa,missed,152,1952,1410.0,504.0,8
690,3 punti sbagliato,,Payton Terrell Willis,missed,169,1969,165.0,700.0,6
691,3 punti sbagliato,,Carl Wheatle,missed,209,2009,195.0,728.0,6
692,3 punti sbagliato,,Gerry Blakes,missed,216,2016,1320.0,644.0,7
693,3 punti segnato,Gerry Blakes,Payton Terrell Willis,made,268,2068,75.0,336.0,5
694,2 punti sbagliato,,Carl Wheatle,missed,356,2156,765.0,336.0,0
695,2 punti segnato,,Gerry Blakes,made,364,2164,765.0,336.0,0
696,2 punti sbagliato,,Payton Terrell Willis,missed,399,2199,825.0,392.0,3
697,2 punti segnato,,Charlie Edward Moore,made,453,2253,915.0,224.0,0
698,2 punti segnato,,Charlie Edward Moore,made,495,2295,1080.0,476.0,3
699,2 punti segnato,,Gerry Blakes,made,530,2330,720.0,420.0,2
700,2 punti sbagliato,,Payton Terrell Willis,missed,591,2391,750.0,280.0,0
701,3 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,600,2400,675.0,980.0,6
702,2 punti segnato,,Payton Terrell Willis,made,30,30,1155.0,560.0,3
703,3 punti sbagliato,,Ryan Hawkins,missed,64,64,105.0,448.0,5
704,2 punti sbagliato,,Charlie Edward Moore,missed,128,128,345.0,140.0,1
705,2 punti sbagliato,,Derek Ogbeide,missed,170,170,735.0,140.0,0
706,3 punti segnato,Carl Wheatle,Charlie Edward Moore,made,177,177,600.0,868.0,6
707,3 punti segnato,,Payton Terrell Willis,made,215,215,1245.0,700.0,7
708,2 punti segnato,,Charlie Edward Moore,made,247,247,570.0,336.0,2
709,2 punti sbagliato,,Derek Ogbeide,missed,273,273,765.0,280.0,0
710,3 punti sbagliato,,Carl Wheatle,missed,307,307,1470.0,196.0,8
711,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,349,349,765.0,140.0,0
712,3 punti sbagliato,,Payton Terrell Willis,missed,402,402,780.0,924.0,7
713,2 punti sbagliato,,Derek Ogbeide,missed,439,439,765.0,196.0,0
714,3 punti segnato,Ryan Hawkins,Charlie Edward Moore,made,452,452,1470.0,112.0,8
715,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,484,484,690.0,196.0,0
716,3 punti segnato,Derek Ogbeide,Charlie Edward Moore,made,517,517,375.0,784.0,6
717,3 punti sbagliato,,Carl Wheatle,missed,599,599,1365.0,672.0,7
718,2 punti sbagliato,,Gerry Blakes,missed,10,610,600.0,308.0,0
719,2 punti sbagliato,,Angelo Del Chiaro,missed,105,705,915.0,196.0,0
720,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,191,791,690.0,168.0,0
721,3 punti segnato,,Charlie Edward Moore,made,261,861,855.0,868.0,7
722,3 punti sbagliato,,Payton Terrell Willis,missed,293,893,960.0,868.0,7
723,3 punti segnato,Payton Terrell Willis,Gianluca Della Rosa,made,314,914,195.0,616.0,6
724,2 punti segnato,Derek Ogbeide,Charlie Edward Moore,made,341,941,765.0,196.0,0
725,3 punti sbagliato,,Gianluca Della Rosa,missed,448,1048,1365.0,532.0,7
726,3 punti sbagliato,,Charlie Edward Moore,missed,511,1111,1455.0,168.0,8
727,3 punti sbagliato,,Gianluca Della Rosa,missed,580,1180,405.0,756.0,6
728,2 punti segnato,,Derek Ogbeide,made,38,1238,705.0,336.0,0
729,2 punti sbagliato,,Derek Ogbeide,missed,80,1280,720.0,252.0,0
730,3 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,111,1311,240.0,700.0,6
731,2 punti sbagliato,,Charlie Edward Moore,missed,138,1338,765.0,196.0,0
732,3 punti sbagliato,,Payton Terrell Willis,missed,219,1419,675.0,924.0,6
733,2 punti sbagliato,,Charlie Edward Moore,missed,254,1454,900.0,168.0,0
734,2 punti segnato,,Derek Ogbeide,made,254,1454,900.0,168.0,0
735,3 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,283,1483,45.0,364.0,5
736,2 punti sbagliato,,Charlie Edward Moore,missed,320,1520,1050.0,420.0,3
737,2 punti sbagliato,,Carl Wheatle,missed,361,1561,615.0,420.0,2
738,2 punti sbagliato,,Derek Ogbeide,missed,413,1613,750.0,140.0,0
739,2 punti segnato,,Payton Terrell Willis,made,465,1665,945.0,616.0,3
740,3 punti sbagliato,,Carl Wheatle,missed,501,1701,1230.0,700.0,7
741,3 punti sbagliato,,Payton Terrell Willis,missed,551,1751,1065.0,784.0,7
742,2 punti segnato,Gianluca Della Rosa,Derek Ogbeide,made,20,1820,735.0,168.0,0
743,3 punti sbagliato,,Gianluca Della Rosa,missed,65,1865,1305.0,644.0,7
744,3 punti sbagliato,,Gianluca Della Rosa,missed,103,1903,30.0,196.0,5
745,2 punti segnato,,Gerry Blakes,made,139,1939,540.0,728.0,2
746,2 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,168,1968,705.0,196.0,0
747,3 punti sbagliato,,Ryan Hawkins,missed,225,2025,300.0,784.0,6
748,2 punti segnato,Carl Wheatle,Payton Terrell Willis,made,252,2052,735.0,140.0,0
749,2 punti segnato,,Payton Terrell Willis,made,283,2083,780.0,196.0,0
750,3 punti segnato,,Gerry Blakes,made,318,2118,210.0,700.0,6
751,2 punti segnato,,Gerry Blakes,made,356,2156,870.0,448.0,3
752,3 punti sbagliato,,Ryan Hawkins,missed,403,2203,450.0,812.0,6
753,3 punti sbagliato,,Ryan Hawkins,missed,463,2263,300.0,784.0,6
754,3 punti sbagliato,,Gerry Blakes,missed,469,2269,1410.0,476.0,8
755,2 punti sbagliato,,Charlie Edward Moore,missed,537,2337,660.0,224.0,0
756,2 punti segnato,,Charlie Edward Moore,made,537,2337,660.0,224.0,0
757,2 punti segnato,Payton Terrell Willis,Gerry Blakes,made,568,2368,870.0,168.0,0
758,3 punti sbagliato,,Charlie Edward Moore,missed,600,2400,1230.0,728.0,7
759,2 punti sbagliato,,Charlie Edward Moore,missed,76,76,315.0,280.0,1
760,2 punti segnato,,Gerry Blakes,made,109,109,420.0,616.0,2
761,3 punti sbagliato,,Ryan Hawkins,missed,144,144,705.0,868.0,6
762,3 punti segnato,Derek Ogbeide,Payton Terrell Willis,made,195,195,330.0,728.0,6
763,3 punti sbagliato,,Ryan Hawkins,missed,250,250,780.0,868.0,7
764,2 punti sbagliato,,Payton Terrell Willis,missed,310,310,855.0,196.0,0
765,3 punti sbagliato,,Ryan Hawkins,missed,330,330,1470.0,84.0,8
766,3 punti sbagliato,,Gerry Blakes,missed,364,364,1365.0,504.0,8
767,2 punti segnato,Charlie Edward Moore,Gerry Blakes,made,407,407,975.0,644.0,3
768,3 punti sbagliato,,Charlie Edward Moore,missed,450,450,1305.0,644.0,7
769,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,488,488,720.0,140.0,0
770,3 punti segnato,,Charlie Edward Moore,made,525,525,975.0,868.0,7
771,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,596,596,750.0,196.0,0
772,2 punti segnato,,Payton Terrell Willis,made,12,612,675.0,644.0,2
773,2 punti sbagliato,,Carl Wheatle,missed,38,638,780.0,168.0,0
774,2 punti sbagliato,,Charlie Edward Moore,missed,57,657,525.0,476.0,2
775,2 punti sbagliato,,Payton Terrell Willis,missed,102,702,1095.0,476.0,3
776,3 punti sbagliato,,Carl Wheatle,missed,181,781,375.0,980.0,6
777,2 punti sbagliato,,Charlie Edward Moore,missed,271,871,1035.0,560.0,3
778,3 punti sbagliato,,Ryan Hawkins,missed,332,932,1110.0,812.0,7
779,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,348,948,765.0,280.0,0
780,2 punti sbagliato,,Gerry Blakes,missed,382,982,975.0,364.0,3
781,3 punti sbagliato,,Payton Terrell Willis,missed,430,1030,735.0,868.0,6
782,2 punti segnato,,Charlie Edward Moore,made,463,1063,825.0,168.0,0
783,2 punti sbagliato,,Charlie Edward Moore,missed,502,1102,705.0,196.0,0
784,2 punti segnato,,Charlie Edward Moore,made,572,1172,825.0,224.0,0
785,3 punti sbagliato,,Charlie Edward Moore,missed,34,1234,840.0,896.0,7
786,3 punti sbagliato,,Gerry Blakes,missed,68,1268,450.0,812.0,6
787,2 punti sbagliato,,Gerry Blakes,missed,103,1303,510.0,504.0,2
788,3 punti segnato,Payton Terrell Willis,Carl Wheatle,made,144,1344,1455.0,84.0,8
789,2 punti segnato,,Payton Terrell Willis,made,207,1407,765.0,616.0,3
790,3 punti sbagliato,,Payton Terrell Willis,missed,263,1463,1215.0,700.0,7
791,2 punti segnato,,Gerry Blakes,made,304,1504,1065.0,532.0,3
792,2 punti segnato,,Gerry Blakes,made,329,1529,405.0,252.0,1
793,3 punti segnato,Payton Terrell Willis,Gerry Blakes,made,365,1565,75.0,336.0,5
794,3 punti sbagliato,,Charlie Edward Moore,missed,414,1614,735.0,868.0,6
795,2 punti segnato,,Charlie Edward Moore,made,482,1682,405.0,504.0,2
796,2 punti sbagliato,,Charlie Edward Moore,missed,531,1731,615.0,448.0,2
797,3 punti sbagliato,,Ryan Hawkins,missed,536,1736,1035.0,812.0,7
798,2 punti segnato,Gianluca Della Rosa,Angelo Del Chiaro,made,598,1798,795.0,196.0,0
799,2 punti sbagliato,,Angelo Del Chiaro,missed,13,1813,840.0,616.0,3
800,2 punti segnato,,Carl Wheatle,made,30,1830,735.0,196.0,0
801,3 punti segnato,Carl Wheatle,Ryan Hawkins,made,68,1868,585.0,868.0,6
802,3 punti segnato,Gianluca Della Rosa,Ryan Hawkins,made,114,1914,45.0,56.0,5
803,3 punti sbagliato,,Carl Wheatle,missed,143,1943,735.0,896.0,6
804,3 punti segnato,,Gianluca Della Rosa,made,182,1982,465.0,812.0,6
805,3 punti sbagliato,,Ryan Hawkins,missed,221,2021,885.0,868.0,7
806,3 punti sbagliato,,Ryan Hawkins,missed,247,2047,405.0,784.0,6
807,3 punti sbagliato,,Lorenzo Saccaggi,missed,313,2113,75.0,448.0,5
808,2 punti sbagliato,,Charlie Edward Moore,missed,354,2154,1005.0,308.0,3
809,2 punti segnato,Payton Terrell Willis,Derek Ogbeide,made,397,2197,735.0,168.0,0
810,2 punti segnato,,Carl Wheatle,made,425,2225,660.0,140.0,0
811,3 punti sbagliato,,Carl Wheatle,missed,490,2290,270.0,700.0,6
812,3 punti sbagliato,,Payton Terrell Willis,missed,522,2322,1215.0,728.0,7
813,3 punti segnato,Carl Wheatle,Payton Terrell Willis,made,558,2358,315.0,812.0,6
814,2 punti sbagliato,,Charlie Edward Moore,missed,580,2380,645.0,196.0,0
815,2 punti sbagliato,,Payton Terrell Willis,missed,46,46,420.0,224.0,1
816,2 punti sbagliato,,Carl Wheatle,missed,82,82,405.0,448.0,2
817,2 punti sbagliato,,Charlie Edward Moore,missed,111,111,750.0,504.0,2
818,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,117,117,675.0,168.0,0
819,2 punti segnato,,Payton Terrell Willis,made,146,146,600.0,588.0,2
820,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,177,177,30.0,140.0,5
821,3 punti sbagliato,,Carl Wheatle,missed,235,235,75.0,420.0,5
822,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,275,275,735.0,140.0,0
823,3 punti sbagliato,,Charlie Edward Moore,missed,311,311,1050.0,840.0,7
824,3 punti segnato,Gerry Blakes,Ryan Hawkins,made,343,343,45.0,196.0,5
825,2 punti sbagliato,,Carl Wheatle,missed,386,386,780.0,308.0,0
826,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,419,419,405.0,812.0,6
827,2 punti segnato,,Charlie Edward Moore,made,460,460,765.0,252.0,0
828,2 punti sbagliato,,Gerry Blakes,missed,497,497,630.0,252.0,0
829,2 punti segnato,,Gerry Blakes,made,502,502,735.0,168.0,0
830,3 punti sbagliato,,Charlie Edward Moore,missed,528,528,165.0,756.0,6
831,3 punti segnato,Gerry Blakes,Gianluca Della Rosa,made,540,540,45.0,112.0,5
832,3 punti segnato,,Gerry Blakes,made,20,620,405.0,840.0,6
833,3 punti sbagliato,,Gianluca Della Rosa,missed,89,689,1095.0,924.0,7
834,3 punti segnato,,Payton Terrell Willis,made,116,716,225.0,728.0,6
835,3 punti sbagliato,,Gerry Blakes,missed,186,786,45.0,196.0,5
836,3 punti sbagliato,,Ryan Hawkins,missed,211,811,390.0,952.0,6
837,2 punti segnato,,Charlie Edward Moore,made,260,860,720.0,112.0,0
838,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,292,892,705.0,112.0,0
839,2 punti sbagliato,,Charlie Edward Moore,missed,363,963,300.0,280.0,1
840,3 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,411,1011,1455.0,168.0,8
841,3 punti segnato,,Charlie Edward Moore,made,446,1046,900.0,868.0,7
842,2 punti sbagliato,,Derek Ogbeide,missed,523,1123,735.0,308.0,0
843,2 punti segnato,,Charlie Edward Moore,made,562,1162,540.0,196.0,0
844,2 punti sbagliato,,Charlie Edward Moore,missed,596,1196,795.0,532.0,3
845,2 punti segnato,Derek Ogbeide,Ryan Hawkins,made,19,1219,795.0,168.0,0
846,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,65,1265,1125.0,924.0,7
847,2 punti sbagliato,,Payton Terrell Willis,missed,97,1297,945.0,252.0,0
848,2 punti segnato,,Derek Ogbeide,made,123,1323,765.0,224.0,0
849,3 punti sbagliato,,Ryan Hawkins,missed,171,1371,60.0,140.0,5
850,3 punti sbagliato,,Payton Terrell Willis,missed,262,1462,105.0,560.0,6
851,3 punti segnato,,Carl Wheatle,made,297,1497,900.0,868.0,7
852,3 punti sbagliato,,Payton Terrell Willis,missed,337,1537,525.0,868.0,6
853,2 punti segnato,,Gerry Blakes,made,414,1614,645.0,252.0,0
854,2 punti segnato,Gerry Blakes,Derek Ogbeide,made,450,1650,855.0,224.0,0
855,3 punti segnato,Ryan Hawkins,Gianluca Della Rosa,made,485,1685,45.0,84.0,5
856,2 punti segnato,Gerry Blakes,Derek Ogbeide,made,511,1711,825.0,168.0,0
857,2 punti sbagliato,,Gerry Blakes,missed,549,1749,855.0,364.0,0
858,2 punti sbagliato,,Payton Terrell Willis,missed,17,1817,780.0,532.0,3
859,2 punti segnato,,Gerry Blakes,made,29,1829,345.0,224.0,1
860,3 punti segnato,,Carl Wheatle,made,84,1884,375.0,784.0,6
861,3 punti sbagliato,,Payton Terrell Willis,missed,169,1969,300.0,784.0,6
862,2 punti segnato,,Derek Ogbeide,made,205,2005,1020.0,224.0,4
863,2 punti sbagliato,,Payton Terrell Willis,missed,253,2053,915.0,280.0,0
864,3 punti sbagliato,,Lorenzo Saccaggi,missed,267,2067,1095.0,812.0,7
865,3 punti segnato,,Payton Terrell Willis,made,295,2095,660.0,924.0,6
866,2 punti sbagliato,,Charlie Edward Moore,missed,336,2136,585.0,308.0,0
867,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,364,2164,765.0,140.0,0
868,2 punti segnato,,Charlie Edward Moore,made,391,2191,420.0,392.0,2
869,3 punti sbagliato,,Carl Wheatle,missed,435,2235,495.0,868.0,6
870,2 punti segnato,,Charlie Edward Moore,made,461,2261,705.0,168.0,0
871,2 punti sbagliato,,Charlie Edward Moore,missed,489,2289,660.0,196.0,0
872,2 punti segnato,,Payton Terrell Willis,made,519,2319,915.0,672.0,3
873,2 punti segnato,,Payton Terrell Willis,made,589,2389,645.0,672.0,2
874,3 punti sbagliato,,Payton Terrell Willis,missed,41,41,1290.0,644.0,7
875,2 punti segnato,,Derek Ogbeide,made,41,41,1290.0,644.0,7
876,3 punti sbagliato,,Carl Wheatle,missed,81,81,1200.0,756.0,7
877,3 punti sbagliato,,Ryan Hawkins,missed,148,148,45.0,112.0,5
878,2 punti segnato,Ryan Hawkins,Derek Ogbeide,made,157,157,750.0,252.0,0
879,2 punti segnato,,Charlie Edward Moore,made,188,188,795.0,140.0,0
880,2 punti sbagliato,,Payton Terrell Willis,missed,248,248,420.0,448.0,2
881,3 punti segnato,Payton Terrell Willis,Charlie Edward Moore,made,338,338,1110.0,784.0,7
882,3 punti sbagliato,,Payton Terrell Willis,missed,380,380,1245.0,728.0,7
883,3 punti sbagliato,,Carl Wheatle,missed,419,419,360.0,784.0,6
884,2 punti segnato,Ryan Hawkins,Derek Ogbeide,made,428,428,405.0,196.0,1
885,2 punti sbagliato,,Charlie Edward Moore,missed,457,457,855.0,168.0,0
886,3 punti sbagliato,,Ryan Hawkins,missed,491,491,60.0,168.0,5
887,3 punti sbagliato,,Charlie Edward Moore,missed,521,521,1065.0,812.0,7
888,2 punti sbagliato,,Charlie Edward Moore,missed,595,595,795.0,392.0,0
889,2 punti sbagliato,,Ryan Hawkins,missed,20,620,615.0,252.0,0
890,2 punti sbagliato,,Ryan Hawkins,missed,20,620,615.0,252.0,0
891,2 punti segnato,,Lorenzo Saccaggi,made,50,650,705.0,168.0,0
892,2 punti segnato,,Payton Terrell Willis,made,95,695,750.0,196.0,0
893,3 punti sbagliato,,Gerry Blakes,missed,143,743,1455.0,196.0,8
894,3 punti segnato,Carl Wheatle,Payton Terrell Willis,made,190,790,45.0,84.0,5
895,2 punti segnato,,Gianluca Della Rosa,made,240,840,630.0,308.0,0
896,3 punti sbagliato,,Payton Terrell Willis,missed,287,887,180.0,672.0,6
897,3 punti sbagliato,,Gianluca Della Rosa,missed,327,927,1260.0,672.0,7
898,2 punti sbagliato,,Payton Terrell Willis,missed,361,961,465.0,420.0,2
899,2 punti segnato,Derek Ogbeide,Charlie Edward Moore,made,391,991,705.0,252.0,0
900,2 punti segnato,Carl Wheatle,Charlie Edward Moore,made,410,1010,705.0,196.0,0
901,3 punti segnato,Payton Terrell Willis,Gianluca Della Rosa,made,480,1080,45.0,140.0,5
902,2 punti segnato,Gianluca Della Rosa,Charlie Edward Moore,made,499,1099,630.0,224.0,0
903,3 punti sbagliato,,Payton Terrell Willis,missed,535,1135,165.0,560.0,6
904,3 punti sbagliato,,Ryan Hawkins,missed,597,1197,435.0,784.0,6
905,3 punti sbagliato,,Ryan Hawkins,missed,37,1237,135.0,588.0,6
906,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,87,1287,765.0,140.0,0
907,2 punti sbagliato,,Charlie Edward Moore,missed,121,1321,630.0,252.0,0
908,2 punti sbagliato,,Charlie Edward Moore,missed,161,1361,855.0,336.0,0
909,2 punti sbagliato,,Payton Terrell Willis,missed,200,1400,720.0,560.0,2
910,3 punti segnato,Lorenzo Saccaggi,Ryan Hawkins,made,238,1438,1440.0,224.0,8
911,3 punti segnato,Carl Wheatle,Ryan Hawkins,made,273,1473,30.0,84.0,5
912,2 punti sbagliato,,Derek Ogbeide,missed,312,1512,765.0,140.0,0
913,3 punti sbagliato,,Payton Terrell Willis,missed,465,1665,600.0,924.0,6
914,2 punti sbagliato,,Derek Ogbeide,missed,499,1699,705.0,224.0,0
915,3 punti segnato,Charlie Edward Moore,Gianluca Della Rosa,made,573,1773,90.0,476.0,5
916,3 punti sbagliato,,Gerry Blakes,missed,598,1798,1020.0,1288.0,7
917,2 punti segnato,,Charlie Edward Moore,made,16,1816,735.0,280.0,0
918,3 punti sbagliato,,Gerry Blakes,missed,85,1885,945.0,896.0,7
919,2 punti sbagliato,,Gerry Blakes,missed,131,1931,990.0,224.0,4
920,3 punti segnato,Gianluca Della Rosa,Carl Wheatle,made,159,1959,60.0,336.0,5
921,3 punti sbagliato,,Payton Terrell Willis,missed,219,2019,30.0,112.0,5
922,3 punti sbagliato,,Charlie Edward Moore,missed,261,2061,1170.0,784.0,7
923,2 punti sbagliato,,Derek Ogbeide,missed,298,2098,810.0,196.0,0
924,3 punti sbagliato,,Carl Wheatle,missed,357,2157,330.0,756.0,6
925,2 punti sbagliato,,Derek Ogbeide,missed,394,2194,855.0,336.0,0
926,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,476,2276,705.0,140.0,0
927,2 punti sbagliato,,Derek Ogbeide,missed,513,2313,750.0,196.0,0
928,2 punti segnato,,Carl Wheatle,made,513,2313,750.0,196.0,0
929,2 punti sbagliato,,Payton Terrell Willis,missed,597,2397,585.0,280.0,0
930,2 punti segnato,,Ryan Hawkins,made,597,2397,585.0,280.0,0
931,2 punti sbagliato,,Payton Terrell Willis,missed,40,40,1005.0,364.0,3
932,3 punti sbagliato,,Carl Wheatle,missed,107,107,1365.0,588.0,7
933,2 punti sbagliato,,Payton Terrell Willis,missed,131,131,975.0,420.0,3
934,3 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,151,151,1440.0,532.0,8
935,2 punti sbagliato,,Charlie Edward Moore,missed,192,192,915.0,308.0,0
936,3 punti sbagliato,,Payton Terrell Willis,missed,234,234,1095.0,868.0,7
937,3 punti sbagliato,,Ryan Hawkins,missed,267,267,120.0,532.0,6
938,2 punti segnato,,Ryan Hawkins,made,336,336,645.0,140.0,0
939,2 punti segnato,,Charlie Edward Moore,made,366,366,1155.0,224.0,4
940,2 punti sbagliato,,Ryan Hawkins,missed,397,397,915.0,252.0,0
941,2 punti sbagliato,,Carl Wheatle,missed,430,430,900.0,420.0,3
942,2 punti sbagliato,,Derek Ogbeide,missed,462,462,930.0,448.0,3
943,3 punti sbagliato,,Gerry Blakes,missed,505,505,1140.0,784.0,7
944,3 punti segnato,Gerry Blakes,Gianluca Della Rosa,made,565,565,570.0,924.0,6
945,3 punti sbagliato,,Gianluca Della Rosa,missed,595,595,885.0,1260.0,7
946,3 punti sbagliato,,Lorenzo Saccaggi,missed,21,621,150.0,588.0,6
947,3 punti sbagliato,,Gerry Blakes,missed,63,663,525.0,952.0,6
948,3 punti sbagliato,,Charlie Edward Moore,missed,166,766,75.0,252.0,5
949,2 punti sbagliato,,Charlie Edward Moore,missed,190,790,735.0,336.0,0
950,3 punti sbagliato,,Charlie Edward Moore,missed,206,806,60.0,140.0,5
951,2 punti segnato,,Lorenzo Saccaggi,made,246,846,780.0,308.0,0
952,3 punti sbagliato,,Gianluca Della Rosa,missed,323,923,1185.0,812.0,7
953,2 punti sbagliato,,Carl Wheatle,missed,404,1004,600.0,252.0,0
954,3 punti segnato,Ryan Hawkins,Charlie Edward Moore,made,411,1011,945.0,896.0,7
955,3 punti sbagliato,,Charlie Edward Moore,missed,441,1041,1260.0,784.0,7
956,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,468,1068,315.0,784.0,6
957,2 punti segnato,,Charlie Edward Moore,made,503,1103,765.0,252.0,0
958,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,506,1106,315.0,728.0,6
959,2 punti sbagliato,,Charlie Edward Moore,missed,566,1166,765.0,308.0,0
960,3 punti segnato,Payton Terrell Willis,Ryan Hawkins,made,45,1245,480.0,840.0,6
961,2 punti sbagliato,,Charlie Edward Moore,missed,94,1294,600.0,476.0,2
962,3 punti sbagliato,,Carl Wheatle,missed,116,1316,885.0,868.0,7
963,3 punti sbagliato,,Ryan Hawkins,missed,143,1343,690.0,980.0,6
964,2 punti sbagliato,,Derek Ogbeide,missed,171,1371,1140.0,252.0,4
965,2 punti sbagliato,,Derek Ogbeide,missed,206,1406,345.0,112.0,1
966,2 punti segnato,,Carl Wheatle,made,206,1406,345.0,112.0,1
967,2 punti segnato,,Charlie Edward Moore,made,286,1486,870.0,280.0,0
968,3 punti sbagliato,,Charlie Edward Moore,missed,302,1502,60.0,392.0,5
969,3 punti sbagliato,,Ryan Hawkins,missed,326,1526,420.0,868.0,6
970,3 punti sbagliato,,Gianluca Della Rosa,missed,355,1555,45.0,364.0,5
971,2 punti sbagliato,,Carl Wheatle,missed,411,1611,600.0,252.0,0
972,2 punti segnato,,Carl Wheatle,made,454,1654,810.0,224.0,0
973,2 punti segnato,,Carl Wheatle,made,489,1689,705.0,336.0,0
974,2 punti segnato,,Angelo Del Chiaro,made,523,1723,795.0,308.0,0
975,3 punti sbagliato,,Gianluca Della Rosa,missed,596,1796,750.0,1148.0,6
976,3 punti segnato,Gianluca Della Rosa,Payton Terrell Willis,made,36,1836,855.0,952.0,7
977,2 punti sbagliato,,Payton Terrell Willis,missed,88,1888,810.0,588.0,3
978,3 punti sbagliato,,Ryan Hawkins,missed,123,1923,180.0,588.0,6
979,3 punti sbagliato,,Gianluca Della Rosa,missed,158,1958,450.0,840.0,6
980,3 punti segnato,Gianluca Della Rosa,Payton Terrell Willis,made,179,1979,1080.0,980.0,7
981,2 punti sbagliato,,Payton Terrell Willis,missed,206,2006,990.0,588.0,3
982,2 punti segnato,Gianluca Della Rosa,Derek Ogbeide,made,227,2027,615.0,252.0,0
983,3 punti segnato,Gianluca Della Rosa,Payton Terrell Willis,made,301,2101,1185.0,784.0,7
984,2 punti segnato,,Lorenzo Saccaggi,made,331,2131,645.0,420.0,2
985,3 punti segnato,Gianluca Della Rosa,Lorenzo Saccaggi,made,386,2186,1275.0,700.0,7
986,2 punti segnato,Gianluca Della Rosa,Lorenzo Saccaggi,made,415,2215,990.0,280.0,4
987,3 punti sbagliato,,Ryan Hawkins,missed,480,2280,525.0,1036.0,6
988,2 punti segnato,,Ryan Hawkins,made,521,2321,810.0,196.0,0
989,3 punti sbagliato,,Gianluca Della Rosa,missed,554,2354,375.0,756.0,6
990,2 punti segnato,Payton Terrell Willis,Derek Ogbeide,made,568,2368,750.0,140.0,0
991,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,34,34,1455.0,280.0,8
992,2 punti sbagliato,,Charlie Edward Moore,missed,84,84,900.0,420.0,3
993,3 punti sbagliato,,Ryan Hawkins,missed,126,126,450.0,840.0,6
994,3 punti sbagliato,,Payton Terrell Willis,missed,146,146,780.0,868.0,7
995,2 punti segnato,,Payton Terrell Willis,made,157,157,555.0,532.0,2
996,2 punti sbagliato,,Charlie Edward Moore,missed,187,187,1110.0,364.0,4
