,description,assist,player,result,periodTime,totalTime,xx,yy,sector_id
23691,2 punti segnato,Ky Bowman,Pauly Paulicap,made,306,306,750.0,140.0,0
23692,3 punti segnato,,Payton Terrell Willis,made,323,323,1005.0,868.0,7
23693,2 punti sbagliato,,Jordon Varnado,missed,363,363,825.0,392.0,3
23694,3 punti sbagliato,,Justin Robinson,missed,377,377,750.0,924.0,6
23695,2 punti sbagliato,,Ky Bowman,missed,400,400,1110.0,532.0,3
23696,2 punti sbagliato,,Justin Robinson,missed,411,411,690.0,336.0,0
23697,2 punti sbagliato,,Pauly Paulicap,missed,411,411,690.0,308.0,0
23698,3 punti sbagliato,,D'Angelo Harrison,missed,419,419,1380.0,560.0,7
23699,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,441,441,915.0,868.0,7
23700,2 punti segnato,,D'Angelo Harrison,made,469,469,1260.0,196.0,4
23701,2 punti sbagliato,,Derek Ogbeide,missed,492,492,645.0,280.0,0
23702,3 punti sbagliato,,Osvaldas Olisevicius,missed,509,509,1320.0,588.0,7
23703,2 punti segnato,,Jordon Varnado,made,520,520,585.0,252.0,0
23704,3 punti segnato,,Ky Bowman,made,534,534,1125.0,784.0,7
23705,3 punti sbagliato,,Ryan Hawkins,missed,553,553,165.0,560.0,6
23706,2 punti segnato,,D'Angelo Harrison,made,563,563,945.0,364.0,3
23707,2 punti sbagliato,,Charlie Edward Moore,missed,595,595,750.0,252.0,0
23708,3 punti sbagliato,,D'Angelo Harrison,missed,14,614,1215.0,756.0,7
23709,3 punti sbagliato,,Gianluca Della Rosa,missed,40,640,1050.0,812.0,7
23710,3 punti sbagliato,,Ryan Hawkins,missed,78,678,1260.0,700.0,7
23711,2 punti segnato,,Terry Allen,made,88,688,660.0,252.0,0
23712,2 punti segnato,,Payton Terrell Willis,made,110,710,885.0,476.0,3
23713,2 punti sbagliato,,Terry Allen,missed,132,732,930.0,336.0,3
23714,2 punti sbagliato,,Carl Wheatle,missed,148,748,630.0,252.0,0
23715,3 punti sbagliato,,Payton Terrell Willis,missed,159,759,735.0,924.0,6
23716,2 punti sbagliato,,D'Angelo Harrison,missed,170,770,1080.0,392.0,3
23717,3 punti segnato,D'Angelo Harrison,Alessandro Zanelli,made,175,775,1335.0,616.0,7
23718,3 punti segnato,,Gianluca Della Rosa,made,201,801,1245.0,728.0,7
23719,3 punti sbagliato,,Alessandro Zanelli,missed,227,827,990.0,840.0,7
23720,3 punti segnato,Carl Wheatle,Ryan Hawkins,made,238,838,75.0,112.0,5
23721,2 punti segnato,Ky Bowman,Terry Allen,made,261,861,705.0,224.0,0
23722,3 punti sbagliato,,Gianluca Della Rosa,missed,277,877,1335.0,644.0,7
23723,3 punti sbagliato,,Ky Bowman,missed,288,888,195.0,672.0,6
23724,2 punti segnato,Ryan Hawkins,Carl Wheatle,made,294,894,735.0,168.0,0
23725,3 punti sbagliato,,Payton Terrell Willis,missed,323,923,645.0,896.0,6
23726,3 punti segnato,,Payton Terrell Willis,made,368,968,285.0,728.0,6
23727,2 punti sbagliato,,Ky Bowman,missed,391,991,645.0,476.0,2
23728,2 punti segnato,,Charlie Edward Moore,made,397,997,735.0,196.0,0
23729,2 punti sbagliato,,Jordon Varnado,missed,429,1029,720.0,616.0,2
23730,2 punti segnato,,D'Angelo Harrison,made,446,1046,1080.0,140.0,4
23731,3 punti sbagliato,,Charlie Edward Moore,missed,459,1059,1140.0,812.0,7
23732,2 punti segnato,Payton Terrell Willis,Jordon Varnado,made,486,1086,780.0,280.0,0
23733,2 punti segnato,Justin Robinson,Osvaldas Olisevicius,made,506,1106,1170.0,252.0,4
23734,3 punti segnato,Justin Robinson,Osvaldas Olisevicius,made,544,1144,390.0,784.0,6
23735,2 punti segnato,D'Angelo Harrison,Justin Robinson,made,583,1183,555.0,476.0,2
23736,2 punti sbagliato,,Derek Ogbeide,missed,24,1224,1065.0,224.0,4
23737,2 punti sbagliato,,Ky Bowman,missed,41,1241,720.0,364.0,0
23738,2 punti sbagliato,,Pauly Paulicap,missed,41,1241,720.0,364.0,0
23739,2 punti sbagliato,,Pauly Paulicap,missed,41,1241,720.0,364.0,0
23740,2 punti segnato,,Charlie Edward Moore,made,67,1267,630.0,364.0,0
23741,2 punti segnato,,Charlie Edward Moore,made,82,1282,780.0,168.0,0
23742,2 punti segnato,Justin Robinson,Terry Allen,made,106,1306,660.0,224.0,0
23743,2 punti sbagliato,,Jordon Varnado,missed,129,1329,885.0,336.0,0
23744,3 punti segnato,,Payton Terrell Willis,made,134,1334,45.0,168.0,5
23745,2 punti segnato,Justin Robinson,Osvaldas Olisevicius,made,158,1358,885.0,308.0,0
23746,3 punti segnato,Jordon Varnado,Carl Wheatle,made,176,1376,1440.0,112.0,8
23747,2 punti segnato,,Ky Bowman,made,196,1396,960.0,196.0,0
23748,2 punti sbagliato,,Charlie Edward Moore,missed,204,1404,720.0,224.0,0
23749,2 punti sbagliato,,Derek Ogbeide,missed,204,1404,720.0,224.0,0
23750,3 punti sbagliato,,Terry Allen,missed,216,1416,150.0,616.0,6
23751,2 punti segnato,Payton Terrell Willis,Derek Ogbeide,made,228,1428,675.0,224.0,0
23752,3 punti sbagliato,,Justin Robinson,missed,253,1453,1230.0,756.0,7
23753,2 punti sbagliato,,Charlie Edward Moore,missed,264,1464,645.0,308.0,0
23754,2 punti segnato,,Jordon Varnado,made,264,1464,645.0,308.0,0
23755,2 punti sbagliato,,Ky Bowman,missed,286,1486,735.0,476.0,2
23756,3 punti sbagliato,,Ky Bowman,missed,299,1499,270.0,700.0,6
23757,2 punti segnato,Payton Terrell Willis,Carl Wheatle,made,302,1502,750.0,112.0,0
23758,2 punti sbagliato,,Ky Bowman,missed,320,1520,825.0,252.0,0
23759,2 punti sbagliato,,Jordon Varnado,missed,341,1541,705.0,196.0,0
23760,2 punti segnato,D'Angelo Harrison,Justin Robinson,made,358,1558,750.0,644.0,2
23761,2 punti segnato,,Derek Ogbeide,made,381,1581,555.0,224.0,0
23762,3 punti sbagliato,,Charlie Edward Moore,missed,432,1632,120.0,448.0,5
23763,3 punti sbagliato,,D'Angelo Harrison,missed,444,1644,705.0,924.0,6
23764,3 punti sbagliato,,Jordon Varnado,missed,456,1656,615.0,868.0,6
23765,2 punti segnato,Justin Robinson,Pauly Paulicap,made,463,1663,765.0,252.0,0
23766,3 punti sbagliato,,Carl Wheatle,missed,469,1669,390.0,812.0,6
23767,3 punti segnato,,Justin Robinson,made,494,1694,750.0,924.0,6
23768,2 punti segnato,,Derek Ogbeide,made,508,1708,750.0,392.0,0
23769,3 punti sbagliato,,Justin Robinson,missed,545,1745,1155.0,784.0,7
23770,2 punti sbagliato,,Ryan Hawkins,missed,580,1780,930.0,504.0,3
23771,2 punti segnato,,Derek Ogbeide,made,580,1780,930.0,504.0,3
23772,3 punti sbagliato,,D'Angelo Harrison,missed,596,1796,720.0,980.0,6
23773,2 punti segnato,,Pauly Paulicap,made,596,1796,720.0,980.0,6
23774,2 punti segnato,,Jordon Varnado,made,27,1827,780.0,140.0,0
23775,2 punti segnato,,D'Angelo Harrison,made,47,1847,870.0,476.0,3
23776,3 punti sbagliato,,Ryan Hawkins,missed,68,1868,1080.0,840.0,7
23777,2 punti sbagliato,,D'Angelo Harrison,missed,87,1887,675.0,336.0,0
23778,2 punti sbagliato,,Jordon Varnado,missed,110,1910,765.0,196.0,0
23779,2 punti sbagliato,,Derek Ogbeide,missed,111,1911,765.0,224.0,0
23780,3 punti segnato,Osvaldas Olisevicius,D'Angelo Harrison,made,130,1930,1410.0,392.0,8
23781,3 punti sbagliato,,Carl Wheatle,missed,148,1948,600.0,896.0,6
23782,3 punti segnato,D'Angelo Harrison,Andrea Mezzanotte,made,170,1970,1335.0,588.0,7
23783,2 punti segnato,,Charlie Edward Moore,made,197,1997,765.0,196.0,0
23784,2 punti segnato,,Ryan Hawkins,made,240,2040,465.0,336.0,2
23785,2 punti sbagliato,,Osvaldas Olisevicius,missed,258,2058,885.0,420.0,3
23786,3 punti sbagliato,,Payton Terrell Willis,missed,271,2071,300.0,728.0,6
23787,3 punti sbagliato,,D'Angelo Harrison,missed,288,2088,735.0,924.0,6
23788,2 punti sbagliato,,Alessandro Zanelli,missed,320,2120,795.0,308.0,0
23789,2 punti sbagliato,,Charlie Edward Moore,missed,367,2167,765.0,448.0,3
23790,2 punti sbagliato,,Ky Bowman,missed,386,2186,825.0,308.0,0
23791,2 punti segnato,,Ky Bowman,made,386,2186,1095.0,168.0,4
23792,2 punti segnato,,D'Angelo Harrison,made,419,2219,1035.0,420.0,3
23793,2 punti sbagliato,,Charlie Edward Moore,missed,440,2240,1140.0,196.0,4
23794,2 punti sbagliato,,Ky Bowman,missed,461,2261,870.0,224.0,0
23795,3 punti sbagliato,,Payton Terrell Willis,missed,519,2319,270.0,728.0,6
23796,3 punti sbagliato,,D'Angelo Harrison,missed,542,2342,330.0,840.0,6
23797,2 punti sbagliato,,Charlie Edward Moore,missed,551,2351,765.0,280.0,0
23798,2 punti segnato,Justin Robinson,Ky Bowman,made,557,2357,825.0,196.0,0
23799,3 punti segnato,Charlie Edward Moore,Jordon Varnado,made,571,2371,60.0,112.0,5
23800,3 punti segnato,Charlie Edward Moore,Carl Wheatle,made,579,2379,975.0,868.0,7
23801,3 punti segnato,Carl Wheatle,Charlie Edward Moore,made,599,2399,930.0,896.0,7
23802,2 punti sbagliato,,Charlie Edward Moore,missed,600,2400,840.0,308.0,0
23803,2 punti segnato,,Ryan Hawkins,made,600,2400,840.0,308.0,0
23804,3 punti segnato,Xavier Sneed,Frank Bartley,made,25,25,1410.0,532.0,8
23805,3 punti sbagliato,,Gerald Robinson,missed,37,37,660.0,896.0,6
23806,3 punti sbagliato,,Frank Bartley,missed,55,55,855.0,896.0,7
23807,3 punti segnato,Xavier Sneed,Nate Laszewski,made,59,59,375.0,868.0,6
23808,3 punti sbagliato,,Kruize Pinkins,missed,80,80,1305.0,672.0,7
23809,2 punti segnato,,Riccardo Rossato,made,86,86,1065.0,336.0,4
23810,2 punti sbagliato,,Demetre Rivers,missed,121,121,780.0,504.0,3
23811,3 punti segnato,,Frank Bartley,made,138,138,540.0,924.0,6
23812,2 punti segnato,,Gerald Robinson,made,173,173,585.0,644.0,2
23813,2 punti segnato,,Frank Bartley,made,185,185,345.0,224.0,1
23814,2 punti sbagliato,,Kruize Pinkins,missed,220,220,690.0,252.0,0
23815,2 punti segnato,,Kruize Pinkins,made,220,220,690.0,252.0,0
23816,2 punti segnato,Jamel Morris,Xavier Sneed,made,235,235,735.0,252.0,0
23817,3 punti sbagliato,,Xavier Sneed,missed,262,262,240.0,784.0,6
23818,2 punti sbagliato,,Kruize Pinkins,missed,275,275,1185.0,224.0,4
23819,3 punti sbagliato,,John Richard Nunge,missed,286,286,645.0,952.0,6
23820,3 punti sbagliato,,Xavier Sneed,missed,300,300,855.0,952.0,7
23821,2 punti segnato,,Alessandro Gentile,made,316,316,495.0,532.0,2
23822,3 punti sbagliato,,Jamel Morris,missed,348,348,1335.0,644.0,7
23823,2 punti segnato,,Nate Laszewski,made,348,348,1335.0,644.0,7
23824,3 punti segnato,Gerry Blakes,Sek Henry,made,375,375,1335.0,728.0,7
23825,2 punti sbagliato,,Jamel Morris,missed,391,391,615.0,616.0,2
23826,3 punti sbagliato,,Eric Washington,missed,415,415,300.0,896.0,6
23827,2 punti sbagliato,,Xavier Sneed,missed,423,423,735.0,308.0,0
23828,3 punti segnato,Gerry Blakes,Demetre Rivers,made,430,430,135.0,700.0,6
23829,3 punti sbagliato,,Eric Washington,missed,450,450,1335.0,756.0,7
23830,2 punti segnato,Jamel Morris,Nate Laszewski,made,471,471,930.0,196.0,0
23831,2 punti segnato,,Alessandro Gentile,made,488,488,480.0,560.0,2
23832,2 punti sbagliato,,Giovanni Pini,missed,519,519,480.0,252.0,1
23833,2 punti segnato,,Gerry Blakes,made,531,531,705.0,420.0,2
23834,2 punti sbagliato,,Xavier Sneed,missed,551,551,840.0,252.0,0
23835,2 punti sbagliato,,Giovanni Pini,missed,573,573,645.0,280.0,0
23836,3 punti sbagliato,,Xavier Sneed,missed,590,590,1380.0,588.0,7
23837,2 punti segnato,,Eric Lombardi,made,595,595,825.0,224.0,0
23838,2 punti segnato,,Gerry Blakes,made,3,603,570.0,308.0,0
23839,2 punti sbagliato,,Tommaso Laquintana,missed,37,637,510.0,364.0,2
23840,2 punti segnato,Jamel Morris,Andrew Smith,made,65,665,645.0,252.0,0
23841,2 punti segnato,Gerald Robinson,Alessandro Gentile,made,90,690,675.0,476.0,2
23842,3 punti sbagliato,,Tommaso Laquintana,missed,106,706,1230.0,812.0,7
23843,3 punti sbagliato,,Gerald Robinson,missed,123,723,1260.0,784.0,7
23844,3 punti segnato,,Jamel Morris,made,148,748,1125.0,812.0,7
23845,2 punti segnato,,Kruize Pinkins,made,167,767,855.0,252.0,0
23846,2 punti segnato,Tommaso Laquintana,Andrew Smith,made,222,822,705.0,280.0,0
23847,2 punti segnato,Gerald Robinson,Kruize Pinkins,made,240,840,660.0,336.0,0
23848,2 punti sbagliato,,Tommaso Laquintana,missed,255,855,1065.0,224.0,4
23849,2 punti segnato,Gerald Robinson,Demetre Rivers,made,264,864,570.0,420.0,2
23850,3 punti segnato,Jamel Morris,Eric Lombardi,made,286,886,1395.0,476.0,8
23851,3 punti segnato,Gerald Robinson,Riccardo Rossato,made,310,910,660.0,1008.0,6
23852,2 punti sbagliato,,Joonas Riismaa,missed,320,920,855.0,252.0,0
23853,2 punti segnato,,Andrew Smith,made,320,920,855.0,252.0,0
23854,2 punti segnato,,Gerald Robinson,made,340,940,1095.0,364.0,3
23855,3 punti sbagliato,,Eric Lombardi,missed,367,967,1440.0,616.0,7
23856,2 punti sbagliato,,Sek Henry,missed,401,1001,675.0,420.0,2
23857,3 punti segnato,Gerald Robinson,Riccardo Rossato,made,406,1006,1245.0,756.0,7
23858,3 punti sbagliato,,Frank Bartley,missed,426,1026,525.0,952.0,6
23859,2 punti sbagliato,,John Richard Nunge,missed,442,1042,585.0,308.0,0
23860,2 punti sbagliato,,Eric Washington,missed,460,1060,615.0,616.0,2
23861,2 punti segnato,Riccardo Rossato,Gerald Robinson,made,480,1080,855.0,308.0,0
23862,2 punti segnato,Eric Washington,Frank Bartley,made,498,1098,285.0,196.0,1
23863,3 punti segnato,Demetre Rivers,Riccardo Rossato,made,517,1117,885.0,980.0,7
23864,3 punti sbagliato,,Riccardo Rossato,missed,562,1162,195.0,840.0,6
23865,3 punti segnato,Nate Laszewski,Frank Bartley,made,585,1185,1410.0,672.0,7
23866,2 punti segnato,Gerald Robinson,Alessandro Gentile,made,596,1196,615.0,252.0,0
23867,2 punti sbagliato,,Alessandro Gentile,missed,32,1232,930.0,252.0,0
23868,2 punti sbagliato,,Jordan Bayehe,missed,51,1251,570.0,308.0,0
23869,2 punti sbagliato,,Alessandro Gentile,missed,70,1270,630.0,252.0,0
23870,3 punti sbagliato,,Nate Laszewski,missed,80,1280,1335.0,644.0,7
23871,3 punti sbagliato,,Kruize Pinkins,missed,102,1302,420.0,812.0,6
23872,3 punti segnato,Frank Bartley,Nate Laszewski,made,112,1312,90.0,476.0,5
23873,3 punti sbagliato,,Frank Bartley,missed,163,1363,1230.0,756.0,7
23874,3 punti sbagliato,,Frank Bartley,missed,200,1400,90.0,560.0,6
23875,3 punti segnato,Eric Washington,Xavier Sneed,made,205,1405,1170.0,868.0,7
23876,3 punti sbagliato,,Riccardo Rossato,missed,224,1424,1440.0,644.0,7
23877,2 punti sbagliato,,Xavier Sneed,missed,237,1437,1155.0,252.0,4
23878,2 punti sbagliato,,Gerald Robinson,missed,243,1443,1140.0,448.0,3
23879,2 punti segnato,Eric Washington,Nate Laszewski,made,262,1462,795.0,336.0,0
23880,3 punti segnato,Frank Bartley,Eric Washington,made,283,1483,1095.0,868.0,7
23881,2 punti segnato,Gerald Robinson,Sek Henry,made,303,1503,915.0,140.0,0
23882,2 punti segnato,,Xavier Sneed,made,327,1527,660.0,308.0,0
23883,3 punti segnato,Gerald Robinson,John Richard Nunge,made,341,1541,150.0,672.0,6
23884,2 punti segnato,,Sek Henry,made,367,1567,885.0,196.0,0
23885,3 punti sbagliato,,Frank Bartley,missed,387,1587,1275.0,812.0,7
23886,2 punti segnato,Gerald Robinson,Kruize Pinkins,made,396,1596,705.0,224.0,0
23887,2 punti segnato,,Eric Washington,made,411,1611,675.0,364.0,0
23888,3 punti sbagliato,,Gerald Robinson,missed,432,1632,240.0,644.0,6
23889,3 punti sbagliato,,Jamel Morris,missed,438,1638,1365.0,588.0,7
23890,2 punti sbagliato,,Xavier Sneed,missed,467,1667,990.0,392.0,3
23891,3 punti sbagliato,,Xavier Sneed,missed,499,1699,1305.0,700.0,7
23892,2 punti segnato,,Eric Washington,made,510,1710,465.0,280.0,1
23893,3 punti sbagliato,,Sek Henry,missed,521,1721,510.0,868.0,6
23894,2 punti sbagliato,,Alessandro Gentile,missed,529,1729,435.0,336.0,1
23895,3 punti segnato,Eric Washington,Jamel Morris,made,546,1746,1260.0,728.0,7
23896,2 punti segnato,,Alessandro Gentile,made,572,1772,645.0,168.0,0
23897,3 punti sbagliato,,Xavier Sneed,missed,589,1789,150.0,728.0,6
23898,3 punti sbagliato,,Jamel Morris,missed,22,1822,840.0,896.0,7
23899,2 punti segnato,,Alessandro Gentile,made,43,1843,390.0,196.0,1
23900,2 punti sbagliato,,Andrew Smith,missed,78,1878,555.0,308.0,2
23901,2 punti sbagliato,,Jamel Morris,missed,88,1888,720.0,308.0,0
23902,3 punti sbagliato,,Sek Henry,missed,89,1889,255.0,756.0,6
23903,2 punti segnato,,Alessandro Gentile,made,106,1906,930.0,252.0,0
23904,3 punti segnato,Jamel Morris,Xavier Sneed,made,132,1932,1275.0,728.0,7
23905,2 punti sbagliato,,Jamel Morris,missed,186,1986,840.0,280.0,0
23906,3 punti sbagliato,,Gerald Robinson,missed,206,2006,195.0,672.0,6
23907,2 punti sbagliato,,Jordan Bayehe,missed,220,2020,585.0,364.0,2
23908,2 punti sbagliato,,Jordan Bayehe,missed,235,2035,630.0,532.0,2
23909,2 punti sbagliato,,Demetre Rivers,missed,244,2044,900.0,140.0,0
23910,2 punti segnato,Xavier Sneed,Jordan Bayehe,made,251,2051,735.0,308.0,0
23911,2 punti sbagliato,,Riccardo Rossato,missed,283,2083,885.0,252.0,0
23912,3 punti sbagliato,,Tommaso Laquintana,missed,292,2092,1290.0,672.0,7
23913,2 punti sbagliato,,Jordan Bayehe,missed,344,2144,555.0,308.0,2
23914,3 punti segnato,Gerald Robinson,Sek Henry,made,354,2154,1410.0,560.0,7
23915,3 punti segnato,,Frank Bartley,made,379,2179,615.0,1008.0,6
23916,2 punti sbagliato,,Sek Henry,missed,398,2198,675.0,308.0,0
23917,2 punti sbagliato,,Jamel Morris,missed,422,2222,240.0,448.0,1
23918,3 punti sbagliato,,Sek Henry,missed,445,2245,330.0,812.0,6
23919,2 punti segnato,,Eric Washington,made,465,2265,1170.0,588.0,3
23920,2 punti segnato,,Gerald Robinson,made,465,2265,915.0,224.0,0
23921,3 punti sbagliato,,Jamel Morris,missed,465,2265,420.0,1008.0,6
23922,2 punti sbagliato,,Eric Washington,missed,512,2312,945.0,252.0,0
23923,3 punti segnato,,Frank Bartley,made,524,2324,585.0,1008.0,6
23924,2 punti sbagliato,,Riccardo Rossato,missed,553,2353,615.0,280.0,0
23925,2 punti sbagliato,,Gerald Robinson,missed,553,2353,615.0,280.0,0
23926,2 punti segnato,,Gerald Robinson,made,577,2377,1140.0,588.0,3
23927,3 punti sbagliato,,Gerald Robinson,missed,594,2394,165.0,588.0,6
23928,2 punti segnato,Daniel Hackett,Ante Zizic,made,20,20,750.0,224.0,0
23929,2 punti sbagliato,,Ante Zizic,missed,57,57,780.0,308.0,0
23930,2 punti segnato,,Achille Polonara,made,57,57,780.0,308.0,0
23931,3 punti sbagliato,,Payton Terrell Willis,missed,83,83,105.0,532.0,6
23932,2 punti segnato,Gabriel Lundberg,Ante Zizic,made,95,95,750.0,140.0,0
23933,2 punti sbagliato,,Jordon Varnado,missed,111,111,885.0,672.0,3
23934,2 punti sbagliato,,Achille Polonara,missed,129,129,690.0,364.0,0
23935,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,141,141,735.0,224.0,0
23936,3 punti segnato,Lorenzo Saccaggi,Payton Terrell Willis,made,171,171,285.0,756.0,6
23937,3 punti sbagliato,,Gabriel Lundberg,missed,196,196,495.0,896.0,6
23938,3 punti segnato,Ante Zizic,Achille Polonara,made,244,244,285.0,784.0,6
23939,3 punti sbagliato,,Jordon Varnado,missed,262,262,975.0,924.0,7
23940,2 punti segnato,Gabriel Lundberg,Ante Zizic,made,274,274,840.0,448.0,3
23941,3 punti segnato,,Payton Terrell Willis,made,293,293,780.0,924.0,7
23942,3 punti segnato,Payton Terrell Willis,Ryan Hawkins,made,323,323,150.0,728.0,6
23943,2 punti sbagliato,,Daniel Hackett,missed,332,332,750.0,336.0,0
23944,3 punti sbagliato,,Gabriel Lundberg,missed,338,338,1440.0,420.0,8
23945,2 punti segnato,Achille Polonara,Ante Zizic,made,347,347,885.0,252.0,0
23946,3 punti sbagliato,,Payton Terrell Willis,missed,370,370,615.0,1036.0,6
23947,2 punti sbagliato,,Derek Ogbeide,missed,374,374,825.0,392.0,3
23948,2 punti sbagliato,,Charlie Edward Moore,missed,396,396,810.0,616.0,3
23949,3 punti sbagliato,,Charlie Edward Moore,missed,423,423,195.0,924.0,6
23950,2 punti segnato,,Payton Terrell Willis,made,448,448,1080.0,672.0,3
23951,2 punti segnato,Ognjen Dobric,Achille Polonara,made,468,468,705.0,196.0,0
23952,2 punti sbagliato,,Charlie Edward Moore,missed,484,484,795.0,392.0,0
23953,3 punti segnato,Achille Polonara,Gabriel Lundberg,made,491,491,1260.0,784.0,7
23954,3 punti sbagliato,,Charlie Edward Moore,missed,507,507,375.0,812.0,6
23955,3 punti sbagliato,,Charlie Edward Moore,missed,529,529,285.0,840.0,6
23956,2 punti sbagliato,,Gabriel Lundberg,missed,548,548,810.0,252.0,0
23957,2 punti segnato,Alessandro Pajola,Jordan Mickey,made,560,560,765.0,252.0,0
23958,3 punti sbagliato,,Payton Terrell Willis,missed,571,571,495.0,980.0,6
23959,3 punti sbagliato,,Gabriel Lundberg,missed,595,595,795.0,952.0,7
23960,2 punti sbagliato,,Jordan Mickey,missed,595,595,795.0,952.0,7
23961,2 punti sbagliato,,Jordan Mickey,missed,595,595,795.0,952.0,7
23962,2 punti sbagliato,,Jordan Mickey,missed,595,595,795.0,952.0,7
23963,2 punti sbagliato,,Jordan Mickey,missed,595,595,795.0,952.0,7
23964,3 punti segnato,Ryan Hawkins,Payton Terrell Willis,made,14,614,255.0,728.0,6
23965,3 punti segnato,Rihards Lomazs,Ognjen Dobric,made,73,673,1320.0,644.0,7
23966,3 punti sbagliato,,Daniel Hackett,missed,133,733,885.0,924.0,7
23967,2 punti segnato,,Jordan Mickey,made,133,733,885.0,924.0,7
23968,3 punti segnato,Daniel Hackett,Jordan Mickey,made,155,755,780.0,868.0,7
23969,3 punti segnato,,Ryan Hawkins,made,173,773,390.0,840.0,6
23970,2 punti segnato,,Rihards Lomazs,made,189,789,855.0,588.0,3
23971,3 punti sbagliato,,Gianluca Della Rosa,missed,206,806,960.0,924.0,7
23972,2 punti segnato,,Tornike Shengelia,made,216,816,780.0,252.0,0
23973,3 punti sbagliato,,Ryan Hawkins,missed,231,831,675.0,924.0,6
23974,2 punti sbagliato,,Rihards Lomazs,missed,253,853,315.0,224.0,1
23975,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,273,873,615.0,280.0,0
23976,2 punti segnato,,Charlie Edward Moore,made,316,916,855.0,196.0,0
23977,2 punti segnato,,Daniel Hackett,made,316,916,675.0,140.0,0
23978,2 punti segnato,Daniel Hackett,Ognjen Dobric,made,348,948,855.0,224.0,0
23979,3 punti sbagliato,,Daniel Hackett,missed,378,978,1095.0,868.0,7
23980,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,385,985,720.0,252.0,0
23981,3 punti sbagliato,,Jordan Mickey,missed,405,1005,795.0,924.0,7
23982,2 punti sbagliato,,Jordon Varnado,missed,417,1017,720.0,336.0,0
23983,2 punti sbagliato,,Derek Ogbeide,missed,417,1017,720.0,336.0,0
23984,2 punti segnato,,Jordon Varnado,made,417,1017,720.0,336.0,0
23985,3 punti segnato,Tornike Shengelia,Marco Belinelli,made,424,1024,1170.0,812.0,7
23986,3 punti sbagliato,,Marco Belinelli,missed,447,1047,240.0,728.0,6
23987,2 punti segnato,,Ognjen Dobric,made,447,1047,240.0,728.0,6
23988,3 punti segnato,,Charlie Edward Moore,made,473,1073,840.0,896.0,7
23989,2 punti segnato,Daniel Hackett,Ante Zizic,made,492,1092,765.0,196.0,0
23990,2 punti sbagliato,,Derek Ogbeide,missed,504,1104,735.0,196.0,0
23991,3 punti sbagliato,,Abass Awudu Abass,missed,511,1111,1230.0,812.0,7
23992,2 punti sbagliato,,Charlie Edward Moore,missed,517,1117,765.0,252.0,0
23993,2 punti sbagliato,,Ante Zizic,missed,532,1132,705.0,420.0,2
23994,2 punti segnato,Lorenzo Saccaggi,Derek Ogbeide,made,541,1141,720.0,168.0,0
23995,2 punti sbagliato,,Daniel Hackett,missed,543,1143,945.0,224.0,0
23996,2 punti segnato,Ante Zizic,Ognjen Dobric,made,543,1143,945.0,224.0,0
23997,2 punti segnato,,Charlie Edward Moore,made,554,1154,555.0,364.0,2
23998,3 punti segnato,Daniel Hackett,Marco Belinelli,made,571,1171,1035.0,868.0,7
23999,3 punti sbagliato,,Payton Terrell Willis,missed,599,1199,435.0,840.0,6
24000,2 punti sbagliato,,Derek Ogbeide,missed,599,1199,435.0,840.0,6
24001,2 punti sbagliato,,Derek Ogbeide,missed,599,1199,435.0,840.0,6
24002,2 punti segnato,,Gabriel Lundberg,made,11,1211,675.0,196.0,0
24003,2 punti segnato,,Jordon Varnado,made,32,1232,975.0,224.0,0
24004,3 punti sbagliato,,Gabriel Lundberg,missed,57,1257,240.0,672.0,6
24005,2 punti segnato,,Ante Zizic,made,57,1257,240.0,672.0,6
24006,3 punti segnato,Daniel Hackett,Marco Belinelli,made,101,1301,630.0,896.0,6
24007,2 punti sbagliato,,Gabriel Lundberg,missed,135,1335,750.0,616.0,2
24008,2 punti segnato,,Ante Zizic,made,135,1335,750.0,616.0,2
24009,3 punti sbagliato,,Marco Belinelli,missed,154,1354,315.0,896.0,6
24010,2 punti segnato,,Charlie Edward Moore,made,159,1359,630.0,196.0,0
24011,2 punti segnato,Daniel Hackett,Ante Zizic,made,186,1386,765.0,140.0,0
24012,3 punti segnato,,Jordon Varnado,made,204,1404,885.0,896.0,7
24013,2 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,233,1433,780.0,224.0,0
24014,2 punti segnato,,Charlie Edward Moore,made,269,1469,990.0,224.0,4
24015,2 punti sbagliato,,Bruno Mascolo,missed,292,1492,690.0,420.0,2
24016,2 punti sbagliato,,Ante Zizic,missed,292,1492,690.0,420.0,2
24017,2 punti segnato,,Achille Polonara,made,292,1492,690.0,420.0,2
24018,2 punti segnato,Derek Ogbeide,Jordon Varnado,made,302,1502,765.0,196.0,0
24019,3 punti sbagliato,,Marco Belinelli,missed,317,1517,735.0,924.0,6
24020,3 punti segnato,Achille Polonara,Gabriel Lundberg,made,333,1533,240.0,784.0,6
24021,3 punti sbagliato,,Payton Terrell Willis,missed,364,1564,720.0,952.0,6
24022,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,373,1573,855.0,224.0,0
24023,3 punti sbagliato,,Gabriel Lundberg,missed,394,1594,1095.0,840.0,7
